,url,date,entity,entity_type
2480,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,Peter Moulton,people
2481,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,Judith Vale,people
2482,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,Llinet Rosado,people
2483,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,David Friedman,people
2484,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,Letitia James,people
2485,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,John Sauer,people
2486,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,Ivanka,people
2487,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,Diane Renwick,people
2488,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,CNN,institutions
2489,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,New York appeals court,institutions
2490,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,New York attorney general’s office,institutions
2491,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,Deutsche Bank,institutions
2492,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,Supreme Court,institutions
2493,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,Old Post Office,institutions
2495,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,presidential campaign,political_events
2496,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,federal election interference case,political_events
2497,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,Democratic,political_parties
2498,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,New York,locations
2499,https://www.cnn.com/2024/09/26/politics/trump-454-million-civil-fraud-new-york-appeal/index.html,2024-09-26,"Washington, DC",locations
2500,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Volodymyr Zelensky,people
2501,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Joe Biden,people
2502,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Kamala Harris,people
2503,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Donald Trump,people
2504,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Deonte Rowell,people
2505,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,CNN,institutions
2506,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Scranton Army Ammunition Plant,institutions
2507,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,United Nations General Assembly,institutions
2508,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,NATO,institutions
2509,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,G7,institutions
2510,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Pennsylvania,locations
2511,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,US,locations
2512,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Ukraine,locations
2513,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Russia,locations
2514,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Kyiv,locations
2515,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Scranton,locations
2516,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,New York,locations
2517,https://www.cnn.com/2024/09/23/europe/ukraine-zelensky-pennsylvania-us-visit-intl-hnk/index.html,2024-09-23,Washington,locations
2518,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Volodymyr Zelensky,people
2519,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Kamala Harris,people
2520,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Donald Trump,people
2521,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Vladimir Putin,people
2522,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Joe Biden,people
2523,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Mike Johnson,people
2524,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,JD Vance,people
2525,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Michael Williams,people
2526,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Lauren Fox,people
2527,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Morgan Rimmer,people
2528,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Ted Barrett,people
2529,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Donald Judd,people
2530,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Sarah Davis,people
2531,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Kit Maher,people
2532,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,White House,institutions
2533,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,US,institutions
2534,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Pentagon,institutions
2535,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,The New Yorker,institutions
2536,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Department of Defense,institutions
2537,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,EU,institutions
2538,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,NATO,institutions
2539,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Trump Tower,institutions
2540,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Democratic National Convention,institutions
2541,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,G7,institutions
2542,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,CNN,institutions
2543,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,United States presidential elections,political_events
2544,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,meetings,political_events
2545,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Munich Security Conference,political_events
2547,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Oval Office talks,political_events
2548,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,G7 meeting,political_events
2549,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Ukraine,locations
2550,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Russia,locations
2551,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Washington,locations
2552,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,New York,locations
2553,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,North Carolina,locations
2554,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Germany,locations
2555,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Kyiv,locations
2556,https://www.cnn.com/2024/09/26/politics/zelensky-biden-harris-washington-visit/index.html,2024-09-26,Italy,locations
2557,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Donald Trump,people
2558,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Kamala Harris,people
2559,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Benjamin Netanyahu,people
2560,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Xi Jinping,people
2561,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Joe Biden,people
2562,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Viktor Orbán,people
2563,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,CNN,institutions
2564,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Fox News,institutions
2565,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,John Deere,institutions
2566,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Nippon Steel,institutions
2567,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,The New York Times,institutions
2568,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Siena College,institutions
2569,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,US Steel,institutions
2570,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,election,political_events
2571,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,debate,political_events
2572,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,antisemitism event,political_events
2573,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Republican National Convention,political_events
2574,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Democratic,political_parties
2575,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Republican,political_parties
2576,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Pennsylvania,locations
2577,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,China,locations
2578,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Israel,locations
2579,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Middle East,locations
2580,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Arizona,locations
2581,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,North Carolina,locations
2582,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Georgia,locations
2583,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Mexico,locations
2584,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,US,locations
2585,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Hungary,locations
2586,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Westminster,locations
2587,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,New Jersey,locations
2588,https://www.cnn.com/2024/09/24/politics/trump-fear-economy-analysis/index.html,2024-09-24,Kittanning,locations
2589,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,Mike Johnson,people
2590,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,Hakeem Jeffries,people
2591,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,Chuck Schumer,people
2592,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,Donald Trump,people
2593,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,Kimberly Cheatle,people
2594,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,Lauren Fox,people
2595,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,Haley Talbot,people
2596,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,House,institutions
2597,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,Senate,institutions
2598,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,CNN,institutions
2599,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,Secret Service,institutions
2600,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,Department of Homeland Security,institutions
2601,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,Federal Emergency Management Agency,institutions
2602,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,GOP,institutions
2603,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,government shutdown,political_events
2604,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,election,political_events
2605,https://www.cnn.com/2024/09/22/politics/government-funding-continuing-resolution/index.html,2024-09-23,assassination attempt,political_events
