source,target,relationship,sentiment,url,date
Martin Schirdewan,Die Linke,represents,NEUTRAL,https://www.euronews.com/my-europe/2024/09/09/european-left-party-splits-as-new-group-eyes-new-central-and-eastern-countries,2024-09-09
Dei Leinke,ELA,supports,NEUTRAL,https://www.euronews.com/my-europe/2024/09/09/european-left-party-splits-as-new-group-eyes-new-central-and-eastern-countries,2024-09-09
Walter Baier,ELA,criticizes,HOSTILE,https://www.euronews.com/my-europe/2024/09/09/european-left-party-splits-as-new-group-eyes-new-central-and-eastern-countries,2024-09-09
Walter Baier,PEL,leads,NEUTRAL,https://www.euronews.com/my-europe/2024/09/09/european-left-party-splits-as-new-group-eyes-new-central-and-eastern-countries,2024-09-09
ELA,Ukraine,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/09/european-left-party-splits-as-new-group-eyes-new-central-and-eastern-countries,2024-09-09
Russia,Ukraine,opposes,HOSTILE,https://www.euronews.com/my-europe/2024/09/09/european-left-party-splits-as-new-group-eyes-new-central-and-eastern-countries,2024-09-09
László Nándor Horváth,CATL,opposes,HOSTILE,https://www.euronews.com/green/2024/09/08/hungarian-families-say-area-risks-becoming-a-battery-wasteland-in-wake-of-chinese-lithium-,2024-09-08
CATL,Hungary,partners with,NEUTRAL,https://www.euronews.com/green/2024/09/08/hungarian-families-say-area-risks-becoming-a-battery-wasteland-in-wake-of-chinese-lithium-,2024-09-08
Hungary,CATL,supports,FRIENDLY,https://www.euronews.com/green/2024/09/08/hungarian-families-say-area-risks-becoming-a-battery-wasteland-in-wake-of-chinese-lithium-,2024-09-08
László Nándor Horváth,CATL,accuses,HOSTILE,https://www.euronews.com/green/2024/09/08/hungarian-families-say-area-risks-becoming-a-battery-wasteland-in-wake-of-chinese-lithium-,2024-09-08
Éva Kozma,CATL,criticizes,HOSTILE,https://www.euronews.com/green/2024/09/08/hungarian-families-say-area-risks-becoming-a-battery-wasteland-in-wake-of-chinese-lithium-,2024-09-08
Judit Szemán,CATL,accuses,HOSTILE,https://www.euronews.com/green/2024/09/08/hungarian-families-say-area-risks-becoming-a-battery-wasteland-in-wake-of-chinese-lithium-,2024-09-08
Gergely Simon,Hungarian government,criticizes,HOSTILE,https://www.euronews.com/green/2024/09/08/hungarian-families-say-area-risks-becoming-a-battery-wasteland-in-wake-of-chinese-lithium-,2024-09-08
Hungarian government,CATL,supports,FRIENDLY,https://www.euronews.com/green/2024/09/08/hungarian-families-say-area-risks-becoming-a-battery-wasteland-in-wake-of-chinese-lithium-,2024-09-08
Tesla,Elon Musk,partners with,NEUTRAL,https://www.euronews.com/next/2024/09/05/tesla-says-full-self-driving-car-expected-in-europe-early-next-year-pending-regulatory-app,2024-09-05
Olha Stefanishyna,European Union,supports,NEUTRAL,https://www.euronews.com/my-europe/2024/09/06/ukraine-needs-to-align-legal-framework-with-eu-says-new-justice-minister-olha-stefanishyna,2024-09-06
Olha Stefanishyna,Ukraine,leads,NEUTRAL,https://www.euronews.com/my-europe/2024/09/06/ukraine-needs-to-align-legal-framework-with-eu-says-new-justice-minister-olha-stefanishyna,2024-09-06
EU,The Council of Europe,supports,NEUTRAL,https://www.euronews.com/next/2024/09/05/international-ai-treaty-to-be-signed-by-eu-uk-and-us,2024-09-05
Norway,The Council of Europe,supports,NEUTRAL,https://www.euronews.com/next/2024/09/05/international-ai-treaty-to-be-signed-by-eu-uk-and-us,2024-09-05
UK,The Council of Europe,supports,NEUTRAL,https://www.euronews.com/next/2024/09/05/international-ai-treaty-to-be-signed-by-eu-uk-and-us,2024-09-05
US,The Council of Europe,supports,NEUTRAL,https://www.euronews.com/next/2024/09/05/international-ai-treaty-to-be-signed-by-eu-uk-and-us,2024-09-05
Marija Pejčinović Burić,The Council of Europe,leads,NEUTRAL,https://www.euronews.com/next/2024/09/05/international-ai-treaty-to-be-signed-by-eu-uk-and-us,2024-09-05
Japan,G7,leads,NEUTRAL,https://www.euronews.com/next/2024/09/05/international-ai-treaty-to-be-signed-by-eu-uk-and-us,2024-09-05
Stellantis,Bank of America,accuses,HOSTILE,https://www.euronews.com/business/2024/09/11/why-are-european-automakers-struggling-in-the-electric-vehicle-market,2024-09-11
Volkswagen,Bank of America,accuses,HOSTILE,https://www.euronews.com/business/2024/09/11/why-are-european-automakers-struggling-in-the-electric-vehicle-market,2024-09-11
Mercedes-Benz,Bank of America,accuses,HOSTILE,https://www.euronews.com/business/2024/09/11/why-are-european-automakers-struggling-in-the-electric-vehicle-market,2024-09-11
BMW,Bank of America,opposes,NEUTRAL,https://www.euronews.com/business/2024/09/11/why-are-european-automakers-struggling-in-the-electric-vehicle-market,2024-09-11
BYD,Tesla,opposes,NEUTRAL,https://www.euronews.com/business/2024/09/11/why-are-european-automakers-struggling-in-the-electric-vehicle-market,2024-09-11
Tesla,Europe,opposes,NEUTRAL,https://www.euronews.com/business/2024/09/11/why-are-european-automakers-struggling-in-the-electric-vehicle-market,2024-09-11
Bank of America,Germany,criticizes,HOSTILE,https://www.euronews.com/business/2024/09/11/why-are-european-automakers-struggling-in-the-electric-vehicle-market,2024-09-11
European Union,car makers,supports,NEUTRAL,https://www.euronews.com/business/2024/09/11/why-are-european-automakers-struggling-in-the-electric-vehicle-market,2024-09-11
Irish Fiscal Advisory Council,Ireland,criticizes,HOSTILE,https://www.euronews.com/business/2024/09/05/ireland-is-running-a-budget-surplus-why-has-it-been-warned-to-stop-spending,2024-09-05
John D. FitzGerald,Ireland,criticizes,NEUTRAL,https://www.euronews.com/business/2024/09/05/ireland-is-running-a-budget-surplus-why-has-it-been-warned-to-stop-spending,2024-09-05
Ricardo Amaro,Ireland,criticizes,NEUTRAL,https://www.euronews.com/business/2024/09/05/ireland-is-running-a-budget-surplus-why-has-it-been-warned-to-stop-spending,2024-09-05
Irish Fiscal Advisory Council,Oxford Economics,partners with,NEUTRAL,https://www.euronews.com/business/2024/09/05/ireland-is-running-a-budget-surplus-why-has-it-been-warned-to-stop-spending,2024-09-05
Irish Fiscal Advisory Council,Euronews Business,partners with,NEUTRAL,https://www.euronews.com/business/2024/09/05/ireland-is-running-a-budget-surplus-why-has-it-been-warned-to-stop-spending,2024-09-05
Ricardo Amaro,Euronews Business,partners with,NEUTRAL,https://www.euronews.com/business/2024/09/05/ireland-is-running-a-budget-surplus-why-has-it-been-warned-to-stop-spending,2024-09-05
Flora,European Union,opposes,HOSTILE,https://www.euronews.com/travel/2024/09/06/new-eu-travel-rules-for-tourists-what-changes-in-2025,2024-09-06
Rob Staines,European Union,supports,NEUTRAL,https://www.euronews.com/travel/2024/09/06/new-eu-travel-rules-for-tourists-what-changes-in-2025,2024-09-06
Labour government,European Union,partners with,FRIENDLY,https://www.euronews.com/travel/2024/09/06/new-eu-travel-rules-for-tourists-what-changes-in-2025,2024-09-06
Volvo Cars,Tesla,criticizes,NEUTRAL,https://www.euronews.com/business/2024/09/05/volvo-reverses-plan-to-sell-only-electric-cars-by-2030-as-demand-falls,2024-09-05
Luca De Meo,Europe,criticizes,NEUTRAL,https://www.euronews.com/business/2024/09/05/volvo-reverses-plan-to-sell-only-electric-cars-by-2030-as-demand-falls,2024-09-05
EU,China,opposes,HOSTILE,https://www.euronews.com/business/2024/09/05/volvo-reverses-plan-to-sell-only-electric-cars-by-2030-as-demand-falls,2024-09-05
US,China,opposes,HOSTILE,https://www.euronews.com/business/2024/09/05/volvo-reverses-plan-to-sell-only-electric-cars-by-2030-as-demand-falls,2024-09-05
China,EU,opposes,HOSTILE,https://www.euronews.com/business/2024/09/05/volvo-reverses-plan-to-sell-only-electric-cars-by-2030-as-demand-falls,2024-09-05
China,US,opposes,HOSTILE,https://www.euronews.com/business/2024/09/05/volvo-reverses-plan-to-sell-only-electric-cars-by-2030-as-demand-falls,2024-09-05
Mario Draghi,EU,supports,NEUTRAL,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Gunter Wolff,Euronews,represents,NEUTRAL,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Linda Kalcher,EU,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Fredrik Erixon,US,compares,NEUTRAL,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Jules Besnainou,Mario Draghi,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Anouk Puymartin,Mario Draghi,criticizes,HOSTILE,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Chiara Martinelli,Europe,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Bas Eickhout,EU,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Dorthe Nielsen,Mario Draghi,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Wim Mijs,Europe,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Jenny Lindqvist,Mario Draghi,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Cecilia Bonefeld-Dahl,Mario Draghi,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Elon Musk,Mario Draghi,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Nathalie Moll,Mario Draghi,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Virginie Bros-Facer,Mario Draghi,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Ignacio Arróniz Velasco,EU,supports,NEUTRAL,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Penny Naas,EU,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Penny Naas,US,partners with,NEUTRAL,https://www.euronews.com/my-europe/2024/09/11/the-draghi-eu-competitiveness-report-the-reactions,2024-09-11
Mario Draghi,European Commission,presents,NEUTRAL,https://www.euronews.com/next/2024/09/09/with-ai-eu-has-opportunity-to-capitalise-on-digital-says-draghi,2024-09-09
US,EU,opposes,HOSTILE,https://www.euronews.com/next/2024/09/09/with-ai-eu-has-opportunity-to-capitalise-on-digital-says-draghi,2024-09-09
EU,US,accuses,HOSTILE,https://www.euronews.com/next/2024/09/09/with-ai-eu-has-opportunity-to-capitalise-on-digital-says-draghi,2024-09-09
Pedro Sánchez,European Commission,criticizes,HOSTILE,https://www.euronews.com/my-europe/2024/09/11/sanchez-urges-the-eu-to-reconsider-tariffs-on-chinese-electric-cars-exposing-cracks,2024-09-11
Pedro Sánchez,China,supports,FRIENDLY,https://www.euronews.com/my-europe/2024/09/11/sanchez-urges-the-eu-to-reconsider-tariffs-on-chinese-electric-cars-exposing-cracks,2024-09-11
Spain,European Commission,supports,NEUTRAL,https://www.euronews.com/my-europe/2024/09/11/sanchez-urges-the-eu-to-reconsider-tariffs-on-chinese-electric-cars-exposing-cracks,2024-09-11
Hungary,tariffs,opposes,NEUTRAL,https://www.euronews.com/my-europe/2024/09/11/sanchez-urges-the-eu-to-reconsider-tariffs-on-chinese-electric-cars-exposing-cracks,2024-09-11
France,tariffs,supports,NEUTRAL,https://www.euronews.com/my-europe/2024/09/11/sanchez-urges-the-eu-to-reconsider-tariffs-on-chinese-electric-cars-exposing-cracks,2024-09-11
Italy,tariffs,supports,NEUTRAL,https://www.euronews.com/my-europe/2024/09/11/sanchez-urges-the-eu-to-reconsider-tariffs-on-chinese-electric-cars-exposing-cracks,2024-09-11
China,European Union,opposes,HOSTILE,https://www.euronews.com/my-europe/2024/09/11/sanchez-urges-the-eu-to-reconsider-tariffs-on-chinese-electric-cars-exposing-cracks,2024-09-11
Pedro Sánchez,Xi Jinping,partners with,NEUTRAL,https://www.euronews.com/my-europe/2024/09/11/sanchez-urges-the-eu-to-reconsider-tariffs-on-chinese-electric-cars-exposing-cracks,2024-09-11
Pedro Sánchez,Brussels,leads,NEUTRAL,https://www.euronews.com/my-europe/2024/09/11/sanchez-urges-the-eu-to-reconsider-tariffs-on-chinese-electric-cars-exposing-cracks,2024-09-11
European Commission,China,accuses,HOSTILE,https://www.euronews.com/my-europe/2024/09/11/sanchez-urges-the-eu-to-reconsider-tariffs-on-chinese-electric-cars-exposing-cracks,2024-09-11
OpenAI,California,partners with,NEUTRAL,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
Google,DeepMind,partners with,NEUTRAL,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
Meta,Anthropic,partners with,NEUTRAL,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
Gavin Newsom,California,leads,NEUTRAL,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
California,OpenAI,supports,NEUTRAL,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
Risto Uuk,EU,supports,FRIENDLY,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
Kai Zenner,Axel Voss,partners with,NEUTRAL,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
Kai Zenner,California,supports,FRIENDLY,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
Nancy Pelosi,California,opposes,HOSTILE,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
London Breed,California,opposes,HOSTILE,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
Emmanuel Macron,EU,opposes,HOSTILE,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
Hamza Chaudhry,California,NEUTRAL,NEUTRAL,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
California,EU,partners with,FRIENDLY,https://www.euronews.com/next/2024/09/11/a-big-win-for-the-eu-how-californias-ai-legislation-compares-to-the-eu-ai-act,2024-09-11
European Union,Tesla,criticizes,HOSTILE,https://www.euronews.com/business/2024/09/10/eu-scales-down-proposed-tariffs-on-teslas-and-other-chinese-evs,2024-09-10
European Union,China,criticizes,HOSTILE,https://www.euronews.com/business/2024/09/10/eu-scales-down-proposed-tariffs-on-teslas-and-other-chinese-evs,2024-09-10
Chinese Ministry of Commerce,European Union,criticizes,HOSTILE,https://www.euronews.com/business/2024/09/10/eu-scales-down-proposed-tariffs-on-teslas-and-other-chinese-evs,2024-09-10
European Union,BYD,criticizes,HOSTILE,https://www.euronews.com/business/2024/09/10/eu-scales-down-proposed-tariffs-on-teslas-and-other-chinese-evs,2024-09-10
European Union,Geely,criticizes,HOSTILE,https://www.euronews.com/business/2024/09/10/eu-scales-down-proposed-tariffs-on-teslas-and-other-chinese-evs,2024-09-10
European Union,SAIC,criticizes,HOSTILE,https://www.euronews.com/business/2024/09/10/eu-scales-down-proposed-tariffs-on-teslas-and-other-chinese-evs,2024-09-10
Georges Elhedery,HSBC,leads,NEUTRAL,https://www.euronews.com/business/2024/09/10/hsbc-looks-to-cut-costs-through-merger-of-major-divisions,2024-09-10
Noel Quinn,Georges Elhedery,precedes,NEUTRAL,https://www.euronews.com/business/2024/09/10/hsbc-looks-to-cut-costs-through-merger-of-major-divisions,2024-09-10
Georges Elhedery,Barry O'Byrne,transferred,NEUTRAL,https://www.euronews.com/business/2024/09/10/hsbc-looks-to-cut-costs-through-merger-of-major-divisions,2024-09-10
Glommersbygdens Framtid,Glommersträsk,supports,FRIENDLY,https://www.euronews.com/travel/2024/09/11/a-village-in-swedish-lapland-with-a-dwindling-population-is-paying-families-900-to-move-th,2024-09-11
German federal budget committee,German government,supports,NEUTRAL,https://www.euronews.com/business/2024/09/11/germany-approves-bailout-for-meyer-werft-shipbuilder-hit-by-financial-woes,2024-09-11
German government,Meyer Werft,supports,NEUTRAL,https://www.euronews.com/business/2024/09/11/germany-approves-bailout-for-meyer-werft-shipbuilder-hit-by-financial-woes,2024-09-11
Lower Saxony,Meyer Werft,supports,NEUTRAL,https://www.euronews.com/business/2024/09/11/germany-approves-bailout-for-meyer-werft-shipbuilder-hit-by-financial-woes,2024-09-11
Meyer Werft,Finland,partners with,NEUTRAL,https://www.euronews.com/business/2024/09/11/germany-approves-bailout-for-meyer-werft-shipbuilder-hit-by-financial-woes,2024-09-11
EU,UK,partners with,NEUTRAL,https://www.euronews.com/travel/2024/09/07/using-your-phone-abroad-should-you-choose-an-e-sim-or-data-pass-when-travelling-in-europe,2024-09-07
Apple,iPhone X,endorses,NEUTRAL,https://www.euronews.com/travel/2024/09/07/using-your-phone-abroad-should-you-choose-an-e-sim-or-data-pass-when-travelling-in-europe,2024-09-07
Apple,iPhone XR,endorses,NEUTRAL,https://www.euronews.com/travel/2024/09/07/using-your-phone-abroad-should-you-choose-an-e-sim-or-data-pass-when-travelling-in-europe,2024-09-07
Apple,iPhone 11,endorses,NEUTRAL,https://www.euronews.com/travel/2024/09/07/using-your-phone-abroad-should-you-choose-an-e-sim-or-data-pass-when-travelling-in-europe,2024-09-07
Google,Google Pixel 2,endorses,NEUTRAL,https://www.euronews.com/travel/2024/09/07/using-your-phone-abroad-should-you-choose-an-e-sim-or-data-pass-when-travelling-in-europe,2024-09-07
